place||pays
http://dbpedia.org/resource/Saint_James,_Barbados||http://dbpedia.org/resource/Barbados
http://dbpedia.org/resource/Saint_James,_Trinidad_and_Tobago||http://dbpedia.org/resource/Trinidad_and_Tobago
http://dbpedia.org/resource/Saint_John,_New_Brunswick||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Saint_Kitts||http://dbpedia.org/resource/Saint_Kitts_and_Nevis
http://dbpedia.org/resource/Saint_Martin||http://dbpedia.org/resource/Kingdom_of_the_Netherlands
http://dbpedia.org/resource/Saint_Michael,_Barbados||http://dbpedia.org/resource/Barbados
http://dbpedia.org/resource/Saint_Petersburg||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Saint_Thomas,_Barbados||http://dbpedia.org/resource/Barbados
http://dbpedia.org/resource/Saint_Thomas,_U.S._Virgin_Islands||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sainte-Ad%C3%A8le,_Quebec||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Sainte-Adresse||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Sainte-Agathe-des-Monts||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Sainte-Croix,_Switzerland||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Sainte-Foy,_Quebec_City||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Sainte-Foy-l%C3%A8s-Lyon||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Sainte-Julienne,_Quebec||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Sainte-Marie-du-Mont,_Manche||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Saintes,_Charente-Maritime||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Saitama_Prefecture||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Saj%C3%B3szentp%C3%A9ter||http://dbpedia.org/resource/Hungary
http://dbpedia.org/resource/Sakata,_Yamagata||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Sakha_Republic||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Sakhalin||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Sakhalin_Oblast||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Sakura,_Chiba||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Salado,_Texas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salamanca||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Salamanca,_Guanajuato||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Salasco||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Salcedo,_Hermanas_Mirabal||http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/Saldus||http://dbpedia.org/resource/Latvia
http://dbpedia.org/resource/Sale,_Greater_Manchester||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Sale,_Victoria||http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Salem,_Illinois||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salem,_Massachusetts||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salem,_Tamil_Nadu||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Salem_Township,_Washtenaw_County,_Michigan||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salemburg,_North_Carolina||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salerno||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Salford,_Greater_Manchester||http://dbpedia.org/resource/England_national_football_team
http://dbpedia.org/resource/Salford,_Greater_Manchester||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Salg%C3%B3tarj%C3%A1n||http://dbpedia.org/resource/Hungary
http://dbpedia.org/resource/Salihli||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Salina,_Kansas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salina,_Oklahoma||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salinas,_Puerto_Rico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saline,_Michigan||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saline_County,_Missouri||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salisbury||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Salisbury,_North_Carolina||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sall%C3%A8les-d'Aude||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Sallisaw,_Oklahoma||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salmon_Arm||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Salonta||http://dbpedia.org/resource/Romania
http://dbpedia.org/resource/Salt_Lake_City||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Salta||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Salta_Province||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Saltburn-by-the-Sea||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Saltcoats||http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Saltcoats||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Saltillo||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Salto,_Uruguay||http://dbpedia.org/resource/Uruguay
http://dbpedia.org/resource/Saltpond||http://dbpedia.org/resource/Ghana
http://dbpedia.org/resource/Salumbar||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Saluzzo||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Salvador,_Bahia||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Salzburg||http://dbpedia.org/resource/Austria
http://dbpedia.org/resource/Saman%C3%A1_(city)||http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/Samana,_Punjab||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Samar||http://dbpedia.org/resource/Philippines
http://dbpedia.org/resource/Samara,_Russia||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Samara_Oblast||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Samarkand||http://dbpedia.org/resource/Uzbekistan
http://dbpedia.org/resource/Samastipur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sambir||http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Sambreville||http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Sampaloc,_Manila||http://dbpedia.org/resource/Philippines
http://dbpedia.org/resource/Samper_de_Calanda||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Samrala||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Samsun||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Samsun_Province||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/San_Andres,_Manila||http://dbpedia.org/resource/Philippines
http://dbpedia.org/resource/San_Angelo,_Texas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Anselmo,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Antonio,_Chile||http://dbpedia.org/resource/Chile
http://dbpedia.org/resource/San_Benedetto_del_Tronto||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Biagio_di_Callalta||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Carlos,_Chile||http://dbpedia.org/resource/Chile
http://dbpedia.org/resource/San_Carlos,_Uruguay||http://dbpedia.org/resource/Uruguay
http://dbpedia.org/resource/San_Clemente,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Cosme_y_Dami%C3%A1n||http://dbpedia.org/resource/Paraguay
http://dbpedia.org/resource/San_Cosmo_Albanese||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Crist%C3%B3bal,_T%C3%A1chira||http://dbpedia.org/resource/Venezuela
http://dbpedia.org/resource/San_Crist%C3%B3bal_Province||http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/San_Daniele_del_Friuli||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Demetrio_Corone||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Diego||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Donato_Milanese||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Dorligo_della_Valle||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Estanislao||http://dbpedia.org/resource/Paraguay
http://dbpedia.org/resource/San_Felipe_de_Aconcagua||http://dbpedia.org/resource/Chile
http://dbpedia.org/resource/San_Fernando,_Buenos_Aires||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/San_Fernando,_C%C3%A1diz||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/San_Fernando,_Chile||http://dbpedia.org/resource/Chile
http://dbpedia.org/resource/San_Fernando,_Trinidad_and_Tobago||http://dbpedia.org/resource/Trinidad_and_Tobago
http://dbpedia.org/resource/San_Fernando_del_Valle_de_Catamarca||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/San_Francisco||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Francisco_Bay_Area||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Francisco_de_Macor%C3%ADs||http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/San_Gabriel,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Gabriel,_Ecuador||http://dbpedia.org/resource/Ecuador
http://dbpedia.org/resource/San_Gavino_Monreale||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Germ%C3%A1n,_Puerto_Rico||http://dbpedia.org/resource/Puerto_Rico
http://dbpedia.org/resource/San_Giorgio_Albanese||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Giorgio_a_Cremano||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Giovanni_Teatino||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Giovanni_Valdarno||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Giovanni_in_Persiceto||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Ildefonso_Pueblo,_New_Mexico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Jos%C3%A9,_Costa_Rica||http://dbpedia.org/resource/Costa_Rica
http://dbpedia.org/resource/San_Jos%C3%A9_de_Mayo||http://dbpedia.org/resource/Uruguay
http://dbpedia.org/resource/San_Juan,_Argentina||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/San_Juan,_Metro_Manila||http://dbpedia.org/resource/Philippines
http://dbpedia.org/resource/San_Juan,_Puerto_Rico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Juan_Cacahuatepec||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/San_Juan_de_Aznalfarache||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/San_Juan_de_los_Lagos||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/San_Juan_del_Cesar||http://dbpedia.org/resource/Colombia
http://dbpedia.org/resource/San_Leandro,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Lorenzo,_Paraguay||http://dbpedia.org/resource/Paraguay
http://dbpedia.org/resource/San_Luis,_Santiago_de_Cuba||http://dbpedia.org/resource/Cuba
http://dbpedia.org/resource/San_Manuel,_Arizona||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Marcos,_Guatemala||http://dbpedia.org/resource/Guatemala
http://dbpedia.org/resource/San_Mart%C3%ADn,_Buenos_Aires||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/San_Martino_d'Agri||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Mauro_Pascoli||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Miguel,_Bulacan||http://dbpedia.org/resource/%7B%7B
http://dbpedia.org/resource/San_Miguel,_Chile||http://dbpedia.org/resource/Chile
http://dbpedia.org/resource/San_Miguel,_El_Salvador||http://dbpedia.org/resource/El_Salvador
http://dbpedia.org/resource/San_Miguel_de_Allende||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/San_Miguel_de_Tucum%C3%A1n||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/San_Miniato||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Nicolaas||http://dbpedia.org/resource/Kingdom_of_the_Netherlands
http://dbpedia.org/resource/San_Pablo,_Laguna||http://dbpedia.org/resource/%7B%7B
http://dbpedia.org/resource/San_Pedro_de_Macor%C3%ADs||http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/San_Pietro_Vernotico||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Pietro_in_Casale||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Rafael,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Ramon,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Remo,_Victoria||http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/San_Roque,_C%C3%A1diz||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/San_Salvador||http://dbpedia.org/resource/El_Salvador
http://dbpedia.org/resource/San_Salvatore_Monferrato||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/San_Sebasti%C3%A1n||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/San_Sebasti%C3%A1n,_Jalisco||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/San_Sebasti%C3%A1n,_Puerto_Rico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/San_Telmo,_Buenos_Aires||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Sana'a||http://dbpedia.org/resource/Yemen
http://dbpedia.org/resource/Sanandaj||http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Sandakan||http://dbpedia.org/resource/Malaysia
http://dbpedia.org/resource/Sandane||http://dbpedia.org/resource/Norway
http://dbpedia.org/resource/Sandbach||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Sande,_Lower_Saxony||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Sandersdorf||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Sandersville,_Georgia||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sandnessj%C3%B8en||http://dbpedia.org/resource/Norway
http://dbpedia.org/resource/Sandomierz||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Sandpoint,_Idaho||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sandrigo||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sandringham,_Victoria||http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Sanduru||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sandv%C3%ADk||http://dbpedia.org/resource/Denmark
http://dbpedia.org/resource/Sandwich,_Massachusetts||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sandy,_Bedfordshire||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Sandy,_Bedfordshire||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Sandy,_Oregon||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sandycove||http://dbpedia.org/resource/Republic_of_Ireland
http://dbpedia.org/resource/Sanford,_Florida||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sanger,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sangerhausen||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Sangli||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sangrur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sangrur_district||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sankaraguptam||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sankt_P%C3%B6lten||http://dbpedia.org/resource/Austria
http://dbpedia.org/resource/Sanming||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Sanmu,_Chiba||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Sannicandro_di_Bari||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sanok||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Sanremo||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sansepolcro||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sanski_Most||http://dbpedia.org/resource/Bosnia_and_Herzegovina
http://dbpedia.org/resource/Sant'Agata_Bolognese||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sant'Angelo_in_Vado||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sant'Arcangelo||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sant_Sadurn%C3%AD_d'Anoia||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Santa_Ana,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Santa_Ana,_El_Salvador||http://dbpedia.org/resource/El_Salvador
http://dbpedia.org/resource/Santa_Ana_Canton,_Ecuador||http://dbpedia.org/resource/Ecuador
http://dbpedia.org/resource/Santa_Barbara,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Santa_Barbara,_Pangasinan||http://dbpedia.org/resource/Philippines
http://dbpedia.org/resource/Santa_Catarina_(state)||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Santa_Caterina_Albanese||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Santa_Clara,_Cuba||http://dbpedia.org/resource/Cuba
http://dbpedia.org/resource/Santa_Clara_Pueblo,_New_Mexico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Santa_Coloma_de_Farners||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Santa_Croce_sull'Arno||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Santa_Cruz,_New_Mexico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Santa_Cruz_Province,_Argentina||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Santa_Cruz_das_Flores||http://dbpedia.org/resource/Portugal
http://dbpedia.org/resource/Santa_Cruz_de_La_Palma||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Santa_Cruz_de_Tenerife||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Santa_Cruz_de_la_Sierra||http://dbpedia.org/resource/Bolivia
http://dbpedia.org/resource/Santa_Fe,_Argentina||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Santa_Fe,_New_Mexico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Santa_Fe_Province||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Santa_Isabel,_S%C3%A3o_Paulo||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Santa_Maria_Capua_Vetere||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Santa_Marta||http://dbpedia.org/resource/Colombia
http://dbpedia.org/resource/Santa_Paula,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Santa_Rosa_de_Osos||http://dbpedia.org/resource/Colombia
http://dbpedia.org/resource/Santaella||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Santander,_Spain||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Santarcangelo_di_Romagna||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Santec||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Santeramo_in_Colle||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Santiago||http://dbpedia.org/resource/Chile
http://dbpedia.org/resource/Santiago_Papasquiaro||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Santiago_de_Chuco||http://dbpedia.org/resource/Peru
http://dbpedia.org/resource/Santiago_de_Compostela||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Santiago_de_Cuba||http://dbpedia.org/resource/Cuba
http://dbpedia.org/resource/Santiago_de_las_Vegas||http://dbpedia.org/resource/Cuba
http://dbpedia.org/resource/Santiago_de_los_Caballeros||http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/Santiago_del_Estero_Province||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Santiago_do_Cac%C3%A9m_Municipality||http://dbpedia.org/resource/Portugal
http://dbpedia.org/resource/Santo-Pietro-di-Venaco||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Santo_Andr%C3%A9,_S%C3%A3o_Paulo||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Santo_Domingo||http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/Santo_Domingo,_Antioquia||http://dbpedia.org/resource/Colombia
http://dbpedia.org/resource/Santos,_S%C3%A3o_Paulo||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Santos_Dumont,_Minas_Gerais||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Santurce,_San_Juan,_Puerto_Rico||http://dbpedia.org/resource/Puerto_Rico
http://dbpedia.org/resource/Santurtzi||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Sanyuan_County||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Sapulpa,_Oklahoma||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sar%C4%B1yer||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Sarajevo||http://dbpedia.org/resource/Bosnia_and_Herzegovina
http://dbpedia.org/resource/Saransk||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Saratoga,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saratoga,_Texas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saratoga_Springs,_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saratoga_Township,_Winona_County,_Minnesota||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saratov||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Saratov_Oblast||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Sarayk%C3%B6y||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Sarcelles||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Sardhana||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sardinia||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sarepta,_Louisiana||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sargodha||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Sargodha_District||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Sari,_Iran||http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Sarinh,_Jalandhar||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sarnen||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Sarnia||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Saronno||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sarrat||http://dbpedia.org/resource/%7B%7B
http://dbpedia.org/resource/Sarstedt||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Sarzana||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sarzeau||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Sasaram||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Saskatoon||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Sassari||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sasthamkotta||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sataniv||http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Sataniv||http://dbpedia.org/resource/Khmelnytskyi_Oblast
http://dbpedia.org/resource/Sataniv||http://dbpedia.org/resource/Horodok_Raion,_Khmelnytskyi_Oblast
http://dbpedia.org/resource/Satara_(city)||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Satriano_di_Lucania||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sattenapalli||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Sattur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Satu_Mare||http://dbpedia.org/resource/Romania
http://dbpedia.org/resource/Saugeen_Shores||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Saugerties_(village),_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saugus,_Massachusetts||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saujon||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Sauk_Centre,_Minnesota||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sauk_City,_Wisconsin||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sauk_Rapids,_Minnesota||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sault_Ste._Marie,_Michigan||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sault_Ste._Marie,_Ontario||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Saumur||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Saurimo||http://dbpedia.org/resource/Angola
http://dbpedia.org/resource/Savaneta||http://dbpedia.org/resource/Kingdom_of_the_Netherlands
http://dbpedia.org/resource/Savanna,_Illinois||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Savanur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Savarkundla||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Saverne||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Savona||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Saxony||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Saxony-Anhalt||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Sayre,_Pennsylvania||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sayula,_Jalisco||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Scafati||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Scania||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/Scarborough,_North_Yorkshire||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Scarborough,_North_Yorkshire||http://dbpedia.org/resource/North_Yorkshire
http://dbpedia.org/resource/Scarborough,_Ontario||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Scarsdale,_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sch%C3%B6nebeck||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Sch%C3%B6neberg||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Sch%C3%B6nheide||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Schaerbeek||http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Schaffhausen||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Schenectady,_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Schiedam||http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Schijndel||http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Schilde||http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Schio||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Schipluiden||http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Schl%C3%BCchtern||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Schleiden||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Schleswig,_Schleswig-Holstein||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Schleswig-Holstein||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Schlieren,_Switzerland||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Schmalkalden||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Schmallenberg||http://dbpedia.org/resource/Germany
